event_id,event_type,ground_truth_label,Iv_identity_score,Bc_behavioral_score,Nt_network_telemetry_score,Pc_process_integrity_score,Tr_trace_correlation_score,weighted_sum_before_Ra,Ra_anomaly_penalty,final_trust_score_Ts,predicted_label
2464,BENIGN,0,1.0,0.914625,0.875473,1.0,1.0,0.95802,0.0,0.95802,0
2465,STEALTH_ATTACK,1,0.5,0.421546,0.810447,1.0,0.0,0.546399,0.45,0.096399,1
2466,BENIGN,0,1.0,0.878427,0.913141,1.0,1.0,0.958314,0.0,0.958314,0
2467,STEALTH_ATTACK,1,1.0,0.47082,0.762236,0.0,0.0,0.546611,0.45,0.096611,1
2468,BENIGN,0,1.0,0.857862,0.929955,1.0,1.0,0.957563,0.0,0.957563,0
2469,BENIGN,0,1.0,0.812161,0.986057,1.0,1.0,0.959644,0.0,0.959644,0
2470,OBVIOUS_ATTACK,1,0.0,0.162166,0.346986,0.0,0.0,0.10183,0.7,0.0,1
2471,BENIGN,0,1.0,0.816988,0.888603,1.0,1.0,0.941118,0.0,0.941118,0
2472,OBVIOUS_ATTACK,1,0.0,0.012627,0.36794,0.0,0.0,0.076113,0.7,0.0,1
2473,BENIGN,0,1.0,0.890773,0.949018,1.0,1.0,0.967958,0.0,0.967958,0
2474,OBVIOUS_ATTACK,1,0.0,0.07663,0.279663,0.0,1.0,0.221259,0.6,0.0,1
2475,BENIGN,0,1.0,0.850654,0.948975,1.0,1.0,0.959926,0.0,0.959926,0
2476,STEALTH_ATTACK,1,1.0,0.476641,0.75722,0.0,0.0,0.546772,0.45,0.096772,1
2477,BENIGN,0,1.0,0.889471,0.888731,1.0,1.0,0.95564,0.0,0.95564,0
2478,BENIGN,0,1.0,0.811344,0.939171,1.0,1.0,0.950103,0.0,0.950103,0
2479,OBVIOUS_ATTACK,1,0.5,0.069678,0.27286,0.0,0.0,0.218508,0.7,0.0,1
2480,BENIGN,0,1.0,0.838526,0.917007,1.0,1.0,0.951107,0.0,0.951107,0
2481,BENIGN,0,1.0,0.811164,0.825163,1.0,1.0,0.927265,0.0,0.927265,0
2482,BENIGN,0,1.0,0.94927,0.987939,1.0,1.0,0.987442,0.2,0.787442,0
2483,BENIGN,0,1.0,0.902158,0.89835,1.0,1.0,0.960101,0.0,0.960101,0
2484,BENIGN,0,1.0,0.877211,0.847863,1.0,1.0,0.945015,0.0,0.945015,0
2485,BENIGN,0,1.0,0.816775,0.948609,1.0,1.0,0.953077,0.0,0.953077,0
2486,BENIGN,0,1.0,0.847604,0.808507,1.0,0.0,0.781222,0.1,0.681222,0
2487,BENIGN,0,1.0,0.840339,0.977801,1.0,1.0,0.963628,0.0,0.963628,0
2488,BENIGN,0,1.0,0.78111,0.952056,1.0,1.0,0.946633,0.0,0.946633,0
2489,BENIGN,0,1.0,0.90675,0.964162,1.0,1.0,0.974182,0.0,0.974182,0
2490,BENIGN,0,1.0,0.864556,1.0,1.0,1.0,0.972911,0.0,0.972911,0
2491,BENIGN,0,1.0,0.798364,0.863382,1.0,1.0,0.932349,0.0,0.932349,0
2492,BENIGN,0,1.0,0.89066,0.910249,1.0,1.0,0.960182,0.0,0.960182,0
2493,STEALTH_ATTACK,1,1.0,0.576434,0.737465,1.0,0.0,0.71278,0.1,0.61278,1
2494,BENIGN,0,1.0,0.962077,0.957246,1.0,0.0,0.833865,0.1,0.733865,0
2495,BENIGN,0,1.0,0.927439,0.912357,1.0,1.0,0.967959,0.0,0.967959,0
2496,BENIGN,0,1.0,0.872186,0.885917,1.0,1.0,0.951621,0.0,0.951621,0
2497,BENIGN,0,1.0,0.786413,0.956448,1.0,1.0,0.948572,0.0,0.948572,0
2498,OBVIOUS_ATTACK,1,0.0,0.271139,0.486129,0.0,0.0,0.151454,0.7,0.0,1
2499,BENIGN,0,1.0,0.898068,0.950178,1.0,1.0,0.969649,0.0,0.969649,0
2500,BENIGN,0,1.0,0.959979,0.915629,1.0,1.0,0.975122,0.0,0.975122,0
2501,BENIGN,0,1.0,0.818434,0.8838,1.0,1.0,0.940447,0.0,0.940447,0
2502,BENIGN,0,1.0,0.846887,0.836902,1.0,1.0,0.936758,0.0,0.936758,0
2503,STEALTH_ATTACK,1,0.0,0.580726,0.688593,0.0,1.0,0.403864,0.15,0.253864,1
2504,BENIGN,0,1.0,0.84045,0.961987,0.0,0.0,0.660488,0.25,0.410488,1
2505,BENIGN,0,1.0,0.856145,0.912271,1.0,1.0,0.953683,0.0,0.953683,0
2506,STEALTH_ATTACK,1,1.0,0.623883,0.750331,1.0,0.0,0.724843,0.1,0.624843,1
2507,BENIGN,0,1.0,1.0,0.892534,1.0,1.0,0.978507,0.0,0.978507,0
2508,BENIGN,0,1.0,0.92862,0.847164,1.0,1.0,0.955157,0.0,0.955157,0
2509,BENIGN,0,1.0,0.864958,0.898611,1.0,1.0,0.952714,0.0,0.952714,0
2510,BENIGN,0,1.0,0.763036,0.855053,1.0,1.0,0.923618,0.0,0.923618,0
2511,BENIGN,0,1.0,0.897518,0.898574,1.0,1.0,0.959218,0.0,0.959218,0
2512,BENIGN,0,1.0,0.946121,0.873279,1.0,0.0,0.81388,0.1,0.71388,0
2513,BENIGN,0,1.0,0.85535,0.864016,0.0,1.0,0.793873,0.15,0.643873,1
2514,BENIGN,0,1.0,0.741939,0.873146,1.0,1.0,0.923017,0.0,0.923017,0
2515,BENIGN,0,1.0,0.802911,0.939825,1.0,1.0,0.948547,0.0,0.948547,0
2516,OBVIOUS_ATTACK,1,0.0,0.043175,0.22568,1.0,0.0,0.203771,0.4,0.0,1
2517,BENIGN,0,1.0,0.961948,0.876626,1.0,1.0,0.967715,0.0,0.967715,0
2518,OBVIOUS_ATTACK,1,0.0,0.133322,0.457216,0.0,0.0,0.118108,0.55,0.0,1
2519,BENIGN,0,1.0,0.696936,0.860747,1.0,1.0,0.911537,0.0,0.911537,0
2520,BENIGN,0,1.0,0.849461,0.901268,1.0,1.0,0.950146,0.0,0.950146,0
2521,STEALTH_ATTACK,1,1.0,0.493524,0.664109,0.0,1.0,0.681527,0.15,0.531527,1
2522,OBVIOUS_ATTACK,1,0.0,0.138388,0.391401,0.0,0.0,0.105958,0.7,0.0,1
2523,BENIGN,0,1.0,0.944045,0.859815,1.0,1.0,0.960772,0.0,0.960772,0
2524,BENIGN,0,1.0,0.750805,0.875352,1.0,1.0,0.925231,0.0,0.925231,0
2525,BENIGN,0,1.0,0.723805,0.896166,1.0,1.0,0.923994,0.0,0.923994,0
2526,OBVIOUS_ATTACK,1,0.0,0.276542,0.380606,0.0,0.0,0.13143,0.7,0.0,1
2527,BENIGN,0,1.0,0.78574,0.977872,1.0,1.0,0.952722,0.0,0.952722,0
2528,BENIGN,0,1.0,0.824868,0.961091,1.0,1.0,0.957192,0.0,0.957192,0
2529,STEALTH_ATTACK,1,0.0,0.634019,0.733672,1.0,0.0,0.423538,0.25,0.173538,1
2530,STEALTH_ATTACK,1,0.0,0.704865,0.655901,0.0,0.0,0.272153,0.45,0.0,1
2531,BENIGN,0,1.0,0.851427,0.855428,1.0,1.0,0.941371,0.0,0.941371,0
2532,BENIGN,0,1.0,0.782954,0.918192,1.0,1.0,0.940229,0.0,0.940229,0
2533,BENIGN,0,1.0,0.774014,0.877822,1.0,1.0,0.930367,0.0,0.930367,0
2534,BENIGN,0,1.0,0.921781,0.877834,1.0,1.0,0.959923,0.0,0.959923,0
2535,BENIGN,0,1.0,0.90981,0.928155,1.0,1.0,0.967593,0.0,0.967593,0
2536,BENIGN,0,1.0,0.85314,0.936449,1.0,1.0,0.957918,0.0,0.957918,0
2537,BENIGN,0,1.0,0.813219,0.92138,1.0,1.0,0.94692,0.0,0.94692,0
2538,BENIGN,0,1.0,0.828306,0.859015,1.0,1.0,0.937464,0.0,0.937464,0
2539,OBVIOUS_ATTACK,1,0.0,0.132688,0.293091,1.0,0.0,0.235156,0.4,0.0,1
2540,OBVIOUS_ATTACK,1,0.0,0.150477,0.377826,0.0,0.0,0.10566,0.7,0.0,1
2541,OBVIOUS_ATTACK,1,0.0,0.193927,0.24792,0.0,0.0,0.088369,0.7,0.0,1
2542,BENIGN,0,1.0,0.922806,0.918275,1.0,1.0,0.968216,0.0,0.968216,0
2543,BENIGN,0,1.0,0.78803,0.897097,1.0,1.0,0.937025,0.0,0.937025,0
2544,BENIGN,0,1.0,0.786081,0.960609,1.0,1.0,0.949338,0.0,0.949338,0
2545,BENIGN,0,1.0,0.885416,0.902271,0.0,1.0,0.807537,0.15,0.657537,0
2546,BENIGN,0,1.0,0.766595,0.911222,1.0,1.0,0.935563,0.0,0.935563,0
2547,BENIGN,0,1.0,0.676685,0.887247,1.0,1.0,0.912786,0.0,0.912786,0
2548,OBVIOUS_ATTACK,1,0.0,0.207365,0.432383,0.0,0.0,0.12795,0.55,0.0,1
2549,OBVIOUS_ATTACK,1,0.0,0.185547,0.298836,0.0,0.0,0.096877,0.7,0.0,1
2550,OBVIOUS_ATTACK,1,0.0,0.04792,0.280081,0.0,0.0,0.0656,0.7,0.0,1
2551,BENIGN,0,1.0,0.762228,0.920229,1.0,1.0,0.936491,0.0,0.936491,0
2552,BENIGN,0,1.0,0.792974,0.929408,1.0,1.0,0.944476,0.0,0.944476,0
2553,BENIGN,0,1.0,0.850284,0.904966,1.0,1.0,0.95105,0.0,0.95105,0
2554,BENIGN,0,1.0,0.908023,0.895748,1.0,1.0,0.960754,0.0,0.960754,0
2555,STEALTH_ATTACK,1,0.0,0.661493,0.652345,0.0,0.0,0.262768,0.25,0.012768,1
2556,BENIGN,0,1.0,0.897339,0.889264,1.0,1.0,0.957321,0.0,0.957321,0
2557,OBVIOUS_ATTACK,1,0.0,0.271018,0.339535,0.0,0.0,0.122111,0.7,0.0,1
2558,BENIGN,0,1.0,0.756179,0.904295,1.0,1.0,0.932095,0.0,0.932095,0
2559,BENIGN,0,1.0,0.899654,0.918932,1.0,1.0,0.963717,0.0,0.963717,0
2560,BENIGN,0,0.0,0.809134,0.932746,1.0,1.0,0.648376,0.0,0.648376,1
2561,OBVIOUS_ATTACK,1,0.0,0.186405,0.359294,0.0,0.0,0.10914,0.55,0.0,1
2562,OBVIOUS_ATTACK,1,0.0,0.173982,0.344475,0.0,0.0,0.103691,0.7,0.0,1
2563,BENIGN,0,1.0,0.881102,0.931008,1.0,1.0,0.962422,0.0,0.962422,0
2564,BENIGN,0,1.0,0.771782,0.956994,1.0,1.0,0.945755,0.0,0.945755,0
2565,BENIGN,0,1.0,0.748665,1.0,1.0,1.0,0.949733,0.0,0.949733,0
2566,BENIGN,0,1.0,0.849503,0.919444,1.0,1.0,0.953789,0.0,0.953789,0
2567,STEALTH_ATTACK,1,0.0,0.647637,0.756266,1.0,1.0,0.580781,0.2,0.380781,1
2568,BENIGN,0,1.0,0.806951,0.908351,1.0,1.0,0.94306,0.0,0.94306,0
2569,BENIGN,0,1.0,0.87253,0.870125,1.0,1.0,0.948531,0.0,0.948531,0
2570,OBVIOUS_ATTACK,1,0.0,0.129861,0.379769,0.0,1.0,0.251926,0.6,0.0,1
2571,OBVIOUS_ATTACK,1,0.5,0.072701,0.294976,0.0,0.0,0.223535,0.7,0.0,1
2572,BENIGN,0,1.0,0.81823,0.893492,1.0,1.0,0.942344,0.0,0.942344,0
2573,BENIGN,0,1.0,0.619304,0.961358,1.0,1.0,0.916132,0.0,0.916132,0
2574,BENIGN,0,1.0,0.778882,0.917542,1.0,1.0,0.939285,0.0,0.939285,0
2575,BENIGN,0,1.0,0.829523,0.888529,1.0,1.0,0.94361,0.0,0.94361,0
2576,BENIGN,0,1.0,0.90079,0.948855,1.0,1.0,0.969929,0.0,0.969929,0
2577,STEALTH_ATTACK,1,1.0,0.647281,0.68537,1.0,0.0,0.71653,0.3,0.41653,1
2578,BENIGN,0,1.0,0.841118,0.876495,1.0,1.0,0.943523,0.0,0.943523,0
2579,BENIGN,0,1.0,0.927222,0.939672,1.0,1.0,0.973379,0.0,0.973379,0
2580,BENIGN,0,1.0,0.751249,0.983102,1.0,1.0,0.94687,0.0,0.94687,0
2581,STEALTH_ATTACK,1,0.0,0.550565,0.74868,0.0,0.0,0.259849,0.45,0.0,1
2582,OBVIOUS_ATTACK,1,0.0,0.059807,0.354315,0.0,0.0,0.082824,0.55,0.0,1
2583,BENIGN,0,1.0,0.863284,0.937506,1.0,1.0,0.960158,0.0,0.960158,0
2584,BENIGN,0,1.0,0.791363,0.900176,1.0,1.0,0.938308,0.0,0.938308,0
2585,BENIGN,0,1.0,0.801965,0.913562,1.0,1.0,0.943105,0.0,0.943105,0
2586,BENIGN,0,1.0,0.752478,0.926538,1.0,1.0,0.935803,0.0,0.935803,0
2587,BENIGN,0,1.0,0.660302,0.868896,1.0,1.0,0.90584,0.0,0.90584,0
2588,BENIGN,0,1.0,0.897383,0.897777,1.0,1.0,0.959032,0.0,0.959032,0
2589,OBVIOUS_ATTACK,1,0.0,0.125409,0.253625,0.0,0.0,0.075807,0.7,0.0,1
2590,BENIGN,0,1.0,0.86774,0.878073,1.0,1.0,0.949163,0.0,0.949163,0
2591,BENIGN,0,1.0,0.826003,0.898885,1.0,1.0,0.944978,0.0,0.944978,0
2592,OBVIOUS_ATTACK,1,1.0,0.108244,0.433607,1.0,0.0,0.55837,0.4,0.15837,1
2593,OBVIOUS_ATTACK,1,0.5,0.15724,0.353759,0.0,0.0,0.2522,0.7,0.0,1
2594,BENIGN,0,1.0,0.921785,0.903972,1.0,1.0,0.965151,0.0,0.965151,0
2595,STEALTH_ATTACK,1,1.0,0.471208,0.683271,1.0,0.0,0.680896,0.1,0.580896,1
2596,STEALTH_ATTACK,1,0.5,0.356287,0.738373,1.0,0.0,0.518932,0.25,0.268932,1
2597,BENIGN,0,1.0,0.866308,0.914059,1.0,1.0,0.956073,0.0,0.956073,0
2598,BENIGN,0,1.0,0.956397,0.904457,1.0,1.0,0.972171,0.0,0.972171,0
2599,STEALTH_ATTACK,1,1.0,0.594687,0.756955,1.0,0.0,0.720328,0.1,0.620328,1
2600,BENIGN,0,1.0,0.797516,0.89458,1.0,1.0,0.938419,0.0,0.938419,0
2601,BENIGN,0,1.0,0.800652,0.936003,1.0,1.0,0.947331,0.0,0.947331,0
2602,BENIGN,0,1.0,0.754885,0.887568,1.0,1.0,0.92849,0.0,0.92849,0
2603,BENIGN,0,1.0,0.912439,0.892298,1.0,1.0,0.960947,0.0,0.960947,0
2604,BENIGN,0,1.0,0.786585,0.964643,1.0,1.0,0.950246,0.0,0.950246,0
2605,BENIGN,0,1.0,0.944572,0.91524,0.0,1.0,0.821962,0.15,0.671962,0
2606,BENIGN,0,1.0,0.880188,0.965417,1.0,1.0,0.969121,0.0,0.969121,0
2607,BENIGN,0,1.0,0.887224,0.879123,1.0,1.0,0.953269,0.0,0.953269,0
2608,BENIGN,0,1.0,0.90703,1.0,1.0,1.0,0.981406,0.0,0.981406,0
2609,OBVIOUS_ATTACK,1,0.0,0.151138,0.346958,0.0,0.0,0.099619,0.7,0.0,1
2610,BENIGN,0,1.0,0.828351,0.984045,1.0,1.0,0.962479,0.0,0.962479,0
2611,BENIGN,0,1.0,0.889902,0.91074,1.0,1.0,0.960128,0.0,0.960128,0
2612,BENIGN,0,1.0,0.947911,0.896743,1.0,1.0,0.968931,0.0,0.968931,0
2613,BENIGN,0,0.5,0.726531,0.934891,1.0,1.0,0.782285,0.15,0.632285,1
2614,BENIGN,0,1.0,0.7629,0.954044,1.0,1.0,0.943389,0.0,0.943389,0
2615,BENIGN,0,1.0,0.84976,0.83973,1.0,1.0,0.937898,0.0,0.937898,0
2616,STEALTH_ATTACK,1,0.0,0.534758,0.64047,1.0,0.0,0.385046,0.3,0.085046,1
2617,BENIGN,0,1.0,0.773553,0.866064,1.0,1.0,0.927924,0.0,0.927924,0
2618,BENIGN,0,1.0,0.750877,0.970041,1.0,1.0,0.944184,0.0,0.944184,0
2619,OBVIOUS_ATTACK,1,0.0,0.133064,0.269777,1.0,0.0,0.230568,0.2,0.030568,1
2620,BENIGN,0,1.0,0.996244,0.941724,1.0,1.0,0.987594,0.0,0.987594,0
2621,BENIGN,0,1.0,0.885729,0.966023,1.0,1.0,0.970351,0.0,0.970351,0
2622,STEALTH_ATTACK,1,1.0,0.537302,0.752345,1.0,0.0,0.707929,0.3,0.407929,1
2623,BENIGN,0,1.0,0.776452,0.997992,1.0,1.0,0.954889,0.0,0.954889,0
2624,BENIGN,0,1.0,0.854105,0.898653,1.0,1.0,0.950551,0.0,0.950551,0
2625,BENIGN,0,1.0,0.778024,0.982715,1.0,1.0,0.952148,0.0,0.952148,0
2626,OBVIOUS_ATTACK,1,0.5,0.222236,0.387748,0.0,0.0,0.271997,0.7,0.0,1
2627,BENIGN,0,1.0,0.847727,0.930607,1.0,1.0,0.955667,0.0,0.955667,0
2628,BENIGN,0,1.0,0.752095,0.85875,1.0,1.0,0.922169,0.0,0.922169,0
2629,BENIGN,0,1.0,0.819736,0.948256,1.0,1.0,0.953598,0.0,0.953598,0
2630,BENIGN,0,1.0,0.911305,0.875678,1.0,1.0,0.957397,0.0,0.957397,0
2631,BENIGN,0,1.0,0.762264,0.89552,1.0,1.0,0.931557,0.0,0.931557,0
2632,BENIGN,0,1.0,0.855857,0.998358,1.0,1.0,0.970843,0.0,0.970843,0
2633,BENIGN,0,1.0,0.746342,0.930653,0.0,1.0,0.785399,0.15,0.635399,1
2634,BENIGN,0,1.0,0.843623,0.91325,1.0,1.0,0.951375,0.0,0.951375,0
2635,STEALTH_ATTACK,1,1.0,0.437117,0.688149,1.0,1.0,0.825053,0.2,0.625053,1
2636,BENIGN,0,1.0,0.952315,0.942651,1.0,1.0,0.978993,0.0,0.978993,0
2637,BENIGN,0,1.0,0.866895,0.881983,1.0,1.0,0.949776,0.0,0.949776,0
2638,BENIGN,0,1.0,0.948464,0.964827,1.0,1.0,0.982658,0.0,0.982658,0
2639,STEALTH_ATTACK,1,0.5,0.545529,0.729645,0.0,0.0,0.405035,0.4,0.005035,1
2640,BENIGN,0,1.0,0.843573,0.923249,1.0,1.0,0.953365,0.2,0.753365,0
2641,BENIGN,0,1.0,0.788183,0.880771,1.0,1.0,0.933791,0.0,0.933791,0
2642,BENIGN,0,1.0,0.753908,0.903617,1.0,1.0,0.931505,0.0,0.931505,0
2643,STEALTH_ATTACK,1,1.0,0.57173,0.778249,0.0,1.0,0.719996,0.15,0.569996,1
2644,BENIGN,0,1.0,0.88068,0.924786,1.0,1.0,0.961093,0.0,0.961093,0
2645,BENIGN,0,1.0,0.749966,0.910817,1.0,1.0,0.932157,0.0,0.932157,0
2646,BENIGN,0,1.0,0.801861,0.88272,1.0,1.0,0.936916,0.0,0.936916,0
2647,OBVIOUS_ATTACK,1,0.0,0.05031,0.490094,1.0,0.0,0.258081,0.55,0.0,1
2648,BENIGN,0,1.0,0.886391,0.818819,1.0,1.0,0.941042,0.0,0.941042,0
2649,BENIGN,0,1.0,0.833993,0.928748,1.0,1.0,0.952548,0.0,0.952548,0
2650,OBVIOUS_ATTACK,1,0.0,0.130426,0.388088,0.0,0.0,0.103703,0.7,0.0,1
2651,BENIGN,0,1.0,0.726695,0.884779,1.0,1.0,0.922295,0.0,0.922295,0
2652,BENIGN,0,1.0,0.745903,0.830037,1.0,1.0,0.915188,0.0,0.915188,0
2653,BENIGN,0,1.0,0.971942,0.917286,1.0,1.0,0.977846,0.0,0.977846,0
2654,BENIGN,0,1.0,0.898457,0.996716,1.0,1.0,0.979035,0.0,0.979035,0
2655,BENIGN,0,1.0,0.853053,0.924786,1.0,1.0,0.955568,0.0,0.955568,0
2656,BENIGN,0,1.0,0.802329,0.896351,1.0,1.0,0.939736,0.0,0.939736,0
2657,OBVIOUS_ATTACK,1,1.0,0.116551,0.316705,0.0,0.0,0.386651,0.55,0.0,1
2658,BENIGN,0,1.0,0.890294,0.922593,1.0,1.0,0.962577,0.0,0.962577,0
2659,BENIGN,0,1.0,0.840367,0.903753,1.0,1.0,0.948824,0.0,0.948824,0
2660,STEALTH_ATTACK,1,1.0,0.639012,0.770301,1.0,0.0,0.731862,0.3,0.431862,1
2661,BENIGN,0,1.0,0.740003,0.925242,1.0,1.0,0.933049,0.0,0.933049,0
2662,BENIGN,0,1.0,0.90081,0.942046,1.0,1.0,0.968571,0.0,0.968571,0
2663,BENIGN,0,1.0,0.95968,0.935504,1.0,1.0,0.979037,0.0,0.979037,0
2664,BENIGN,0,1.0,0.82947,0.935177,1.0,1.0,0.95293,0.0,0.95293,0
2665,OBVIOUS_ATTACK,1,0.0,0.193388,0.39182,0.0,0.0,0.117042,0.7,0.0,1
2666,OBVIOUS_ATTACK,1,0.0,0.158126,0.338399,0.0,0.0,0.099305,0.55,0.0,1
2667,BENIGN,0,1.0,0.825864,0.863012,1.0,1.0,0.937775,0.0,0.937775,0
2668,BENIGN,0,1.0,0.823002,0.979022,1.0,0.0,0.810405,0.1,0.710405,0
2669,BENIGN,0,1.0,0.84045,0.841569,1.0,1.0,0.936404,0.0,0.936404,0
2670,OBVIOUS_ATTACK,1,0.0,0.0,0.24427,0.0,0.0,0.048854,0.7,0.0,1
2671,BENIGN,0,1.0,0.834357,0.872206,1.0,1.0,0.941313,0.0,0.941313,0
2672,BENIGN,0,1.0,0.811695,0.93922,1.0,1.0,0.950183,0.0,0.950183,0
2673,OBVIOUS_ATTACK,1,0.5,0.224235,0.281912,0.0,0.0,0.251229,0.7,0.0,1
2674,BENIGN,0,1.0,0.83391,0.941793,1.0,1.0,0.955141,0.0,0.955141,0
2675,BENIGN,0,1.0,0.83928,0.926619,1.0,1.0,0.95318,0.0,0.95318,0
2676,BENIGN,0,1.0,0.819669,0.858121,1.0,1.0,0.935558,0.0,0.935558,0
2677,BENIGN,0,1.0,0.759886,0.9262,1.0,1.0,0.937217,0.0,0.937217,0
2678,BENIGN,0,1.0,0.907589,0.931701,1.0,1.0,0.967858,0.0,0.967858,0
2679,BENIGN,0,1.0,0.880792,0.890914,1.0,1.0,0.954341,0.0,0.954341,0
2680,OBVIOUS_ATTACK,1,0.0,0.195348,0.336981,0.0,0.0,0.106466,0.7,0.0,1
2681,BENIGN,0,1.0,0.810259,0.955611,1.0,1.0,0.953174,0.0,0.953174,0
2682,BENIGN,0,1.0,0.759599,0.895201,1.0,1.0,0.93096,0.0,0.93096,0
2683,BENIGN,0,1.0,0.784176,0.963057,1.0,1.0,0.949447,0.0,0.949447,0
2684,BENIGN,0,1.0,0.864061,0.861379,1.0,1.0,0.945088,0.0,0.945088,0
2685,BENIGN,0,1.0,0.777703,0.917735,1.0,1.0,0.939088,0.0,0.939088,0
2686,OBVIOUS_ATTACK,1,0.0,0.101209,0.29727,0.0,0.0,0.079696,0.7,0.0,1
2687,BENIGN,0,1.0,0.865948,0.843354,1.0,1.0,0.94186,0.0,0.94186,0
2688,BENIGN,0,1.0,0.90641,0.894044,1.0,1.0,0.960091,0.0,0.960091,0
2689,STEALTH_ATTACK,1,0.5,0.434015,0.703899,0.0,0.0,0.377583,0.4,0.0,1
2690,STEALTH_ATTACK,1,0.0,0.70619,0.677068,1.0,0.0,0.426652,0.25,0.176652,1
2691,BENIGN,0,1.0,0.908831,0.886871,1.0,1.0,0.95914,0.0,0.95914,0
2692,BENIGN,0,1.0,0.825042,0.946106,1.0,1.0,0.95423,0.0,0.95423,0
2693,BENIGN,0,1.0,0.799479,0.905257,1.0,1.0,0.940947,0.0,0.940947,0
2694,OBVIOUS_ATTACK,1,0.0,0.102189,0.27618,0.0,0.0,0.075674,0.7,0.0,1
2695,BENIGN,0,1.0,0.751917,0.917043,1.0,1.0,0.933792,0.0,0.933792,0
2696,BENIGN,0,1.0,0.850049,0.965001,1.0,1.0,0.96301,0.0,0.96301,0
2697,OBVIOUS_ATTACK,1,0.0,0.13079,0.3088,0.0,0.0,0.087918,0.7,0.0,1
2698,BENIGN,0,1.0,0.838105,0.925714,1.0,1.0,0.952764,0.0,0.952764,0
2699,BENIGN,0,1.0,0.762616,0.9493,1.0,1.0,0.942383,0.0,0.942383,0
2700,BENIGN,0,1.0,0.812278,0.801289,1.0,1.0,0.922713,0.0,0.922713,0
2701,BENIGN,0,1.0,0.901913,0.917345,1.0,1.0,0.963852,0.0,0.963852,0
2702,OBVIOUS_ATTACK,1,0.0,0.179896,0.252206,0.0,0.0,0.08642,0.7,0.0,1
2703,STEALTH_ATTACK,1,0.0,0.406557,0.733288,1.0,0.0,0.377969,0.25,0.127969,1
2704,BENIGN,0,1.0,0.857671,0.997359,1.0,1.0,0.971006,0.0,0.971006,0
2705,BENIGN,0,1.0,0.875155,0.852493,1.0,1.0,0.94553,0.0,0.94553,0
2706,BENIGN,0,1.0,0.896285,0.89268,1.0,1.0,0.957793,0.0,0.957793,0
2707,BENIGN,0,1.0,0.805116,0.855769,1.0,1.0,0.932177,0.0,0.932177,0
2708,BENIGN,0,1.0,0.819455,0.958688,1.0,1.0,0.955629,0.0,0.955629,0
2709,BENIGN,0,1.0,0.906716,0.841892,1.0,1.0,0.949721,0.0,0.949721,0
2710,BENIGN,0,1.0,0.688626,0.924081,1.0,1.0,0.922541,0.0,0.922541,0
2711,BENIGN,0,0.5,0.814915,0.809084,1.0,1.0,0.7748,0.15,0.6248,1
2712,BENIGN,0,1.0,0.652559,0.874458,1.0,1.0,0.905403,0.2,0.705403,0
2713,BENIGN,0,1.0,0.867348,0.900216,1.0,1.0,0.953513,0.0,0.953513,0
2714,BENIGN,0,1.0,0.769022,0.905985,1.0,1.0,0.935001,0.0,0.935001,0
2715,BENIGN,0,1.0,0.895703,0.88241,1.0,1.0,0.955623,0.2,0.755623,0
2716,BENIGN,0,1.0,0.842796,0.942747,1.0,1.0,0.957109,0.0,0.957109,0
2717,BENIGN,0,1.0,0.79439,0.873317,1.0,1.0,0.933541,0.0,0.933541,0
2718,BENIGN,0,1.0,0.845372,0.90295,1.0,1.0,0.949664,0.0,0.949664,0
2719,BENIGN,0,1.0,0.817064,0.921906,1.0,0.0,0.797794,0.1,0.697794,0
2720,BENIGN,0,1.0,0.772269,0.886285,1.0,1.0,0.931711,0.0,0.931711,0
2721,STEALTH_ATTACK,1,1.0,0.574807,0.767154,1.0,1.0,0.868392,0.0,0.868392,0
2722,BENIGN,0,1.0,0.909486,0.972885,1.0,1.0,0.976474,0.0,0.976474,0
2723,BENIGN,0,1.0,0.850154,0.925849,1.0,1.0,0.955201,0.0,0.955201,0
2724,BENIGN,0,1.0,0.809637,0.843209,1.0,1.0,0.930569,0.0,0.930569,0
2725,BENIGN,0,1.0,0.941405,0.818811,1.0,1.0,0.952043,0.0,0.952043,0
2726,BENIGN,0,1.0,0.873099,0.988524,1.0,1.0,0.972325,0.0,0.972325,0
2727,BENIGN,0,1.0,0.943031,0.976526,1.0,1.0,0.983911,0.0,0.983911,0
2728,BENIGN,0,1.0,0.840659,0.928562,1.0,1.0,0.953844,0.0,0.953844,0
2729,OBVIOUS_ATTACK,1,0.5,0.121843,0.386683,0.0,0.0,0.251705,0.7,0.0,1
2730,STEALTH_ATTACK,1,1.0,0.329243,0.686503,0.0,1.0,0.653149,0.15,0.503149,1
2731,BENIGN,0,1.0,0.80213,0.946936,1.0,1.0,0.949813,0.0,0.949813,0
2732,BENIGN,0,1.0,0.841026,0.929229,1.0,1.0,0.954051,0.0,0.954051,0
2733,OBVIOUS_ATTACK,1,0.0,0.233118,0.334928,0.0,0.0,0.113609,0.7,0.0,1
2734,BENIGN,0,1.0,1.0,0.868701,1.0,1.0,0.97374,0.0,0.97374,0
2735,STEALTH_ATTACK,1,0.0,0.627234,0.67751,1.0,1.0,0.560949,0.35,0.210949,1
2736,BENIGN,0,1.0,0.777741,0.941066,1.0,1.0,0.943761,0.0,0.943761,0
2737,OBVIOUS_ATTACK,1,0.0,0.087264,0.214041,0.0,0.0,0.060261,0.7,0.0,1
