event_id,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type
2828,Token validated for service account payment-svc,0.93568,True,False,True,2.031604,False,False,0.853237,0,BENIGN
2829,Health check passed for pod user-profile-7f4d,0.809465,True,False,True,1.388898,False,False,0.851004,0,BENIGN
2830,Cache hit for request id 8821,0.769256,True,False,True,2.203971,False,False,0.828598,0,BENIGN
2831,Service health check passed,0.513225,True,True,False,5.901799,True,False,0.627448,1,STEALTH_ATTACK
2832,Database query executed in 12ms,0.804098,True,False,True,3.999024,False,False,0.798084,0,BENIGN
2833,Cross-namespace access denied - invalid token provided,0.179521,False,True,False,41.525718,False,True,0.132244,1,OBVIOUS_ATTACK
2834,Health check passed for pod user-profile-7f4d,0.94236,True,False,True,2.908386,False,False,0.885719,0,BENIGN
2835,Namespace policy check passed,0.846812,True,False,True,1.98366,False,False,0.923001,0,BENIGN
2836,TLS handshake completed successfully,0.880735,True,False,True,0.704107,False,False,0.850074,0,BENIGN
2837,Connection established to downstream service,0.846012,True,False,True,2.064403,False,False,0.771889,0,BENIGN
2838,Health check passed for pod user-profile-7f4d,0.854492,True,False,True,2.211915,False,False,0.676705,0,BENIGN
2839,Token validated for service account payment-svc,0.926359,True,False,True,1.890581,False,False,0.866335,0,BENIGN
2840,Connection established to downstream service,0.817821,True,False,True,2.307795,False,False,0.928316,0,BENIGN
2841,Token validated for service request,0.652718,True,False,False,5.633301,True,False,0.601457,1,STEALTH_ATTACK
2842,Request processed in 23ms,0.744204,True,False,True,1.993402,False,False,0.799523,0,BENIGN
2843,Request processed in 23ms,0.836888,True,False,True,2.317701,False,False,0.945175,0,BENIGN
2844,Cross-namespace access denied - invalid token provided,0.022758,False,True,False,22.031975,True,True,0.158738,1,OBVIOUS_ATTACK
2845,Token validated for service account payment-svc,0.833947,True,False,True,1.660744,False,False,0.774065,0,BENIGN
2846,Database query executed in 12ms,0.951057,True,False,True,3.104078,False,False,0.801481,0,BENIGN
2847,ALERT: Privilege escalation attempt detected in container,0.130594,False,True,False,35.880763,True,True,0.237698,1,OBVIOUS_ATTACK
2848,Database query executed in 12ms,0.945208,True,False,True,2.258141,False,False,0.829681,0,BENIGN
2849,Cross-namespace access denied - invalid token provided,0.127724,False,True,False,34.54307,True,True,0.162146,1,OBVIOUS_ATTACK
2850,Cache hit for request id 8821,0.789071,True,False,True,2.366698,False,False,0.918173,0,BENIGN
2851,Health check passed for pod user-profile-7f4d,0.859732,True,False,True,2.463902,False,False,0.850967,0,BENIGN
2852,Request forwarded to user-profile-service,0.776109,True,False,True,3.273456,False,False,0.873267,0,BENIGN
2853,Connection established to downstream service,0.782431,True,False,True,3.763786,False,False,0.800473,0,BENIGN
2854,TLS handshake completed successfully,0.815931,True,False,True,0.5,False,False,0.883426,0,BENIGN
2855,Connection established to downstream service,0.860797,True,False,True,2.228636,False,False,0.850438,0,BENIGN
2856,API call completed with expected response,0.73,True,False,True,4.912195,False,False,0.497587,1,STEALTH_ATTACK
2857,Cache hit for request id 8821,0.632964,True,True,True,2.71413,False,False,0.758208,0,BENIGN
2858,Request forwarded to user-profile-service,0.824385,True,False,True,1.581772,False,False,0.902317,0,BENIGN
2859,Database query executed in 12ms,0.827867,True,False,True,1.105157,False,False,0.753294,0,BENIGN
2860,Service request processed successfully,0.863786,True,False,True,2.453907,False,False,0.939979,0,BENIGN
2861,Replay attack detected: token already consumed,0.178143,False,True,False,27.744972,True,True,0.074197,1,OBVIOUS_ATTACK
2862,gRPC call completed with status 200,0.700729,True,False,True,5.892894,True,False,0.644787,1,STEALTH_ATTACK
2863,gRPC call to payment-service returned 200,0.755178,True,False,True,2.936606,False,False,0.793954,0,BENIGN
2864,Authentication failure: invalid payload structure detected,0.074616,False,True,False,34.432095,True,False,0.029999,1,OBVIOUS_ATTACK
2865,Connection established to downstream service,0.809609,True,False,False,2.984897,False,False,0.814444,0,BENIGN
2866,Request routed to backend service,0.601586,False,False,False,4.340359,False,False,0.506941,1,STEALTH_ATTACK
2867,Authentication failure: invalid payload structure detected,0.067273,False,True,False,24.389434,True,True,0.24891,1,OBVIOUS_ATTACK
2868,Health check passed for pod user-profile-7f4d,0.74723,True,False,True,3.457322,False,False,0.926476,0,BENIGN
2869,Service mesh routing applied to request,0.919607,True,False,True,2.420223,False,False,0.814889,0,BENIGN
2870,Security policy violation: cross-boundary access rejected,0.192105,False,True,False,35.90001,True,True,0.067244,1,OBVIOUS_ATTACK
2871,Request forwarded to user-profile-service,0.71062,True,False,True,2.949439,False,False,0.848384,0,BENIGN
2872,TLS handshake completed successfully,0.96324,True,False,True,2.732321,False,False,0.738338,0,BENIGN
2873,Service request processed successfully,0.698705,True,True,True,2.591118,False,False,0.889843,0,BENIGN
2874,Service identity mismatch detected - request blocked,0.240617,True,True,False,28.996646,True,True,0.148759,1,OBVIOUS_ATTACK
2875,Metric exported to prometheus endpoint,0.833417,True,False,True,1.833359,False,False,0.777635,0,BENIGN
2876,Service request processed successfully,0.89596,True,False,True,3.85385,False,False,0.81182,0,BENIGN
2877,Service health check passed,0.537629,True,False,True,5.971038,False,False,0.533651,1,STEALTH_ATTACK
2878,Service mesh routing applied to request,0.890453,True,False,True,1.284504,False,False,0.796104,0,BENIGN
2879,User authentication completed for service account order-svc,0.910562,False,False,True,1.629402,False,False,0.869265,0,BENIGN
2880,Service mesh routing applied to request,0.909968,True,False,True,3.013352,False,False,0.802182,0,BENIGN
2881,Service routing policy applied,0.73,True,False,False,7.228329,False,True,0.450287,1,STEALTH_ATTACK
2882,Service mesh routing applied to request,0.740145,True,False,True,2.6098,False,False,0.88829,0,BENIGN
2883,Service mesh routing applied to request,0.884249,True,False,True,2.445848,False,False,0.872652,0,BENIGN
2884,Metric exported to prometheus endpoint,0.947514,True,False,True,3.133711,False,False,0.81897,0,BENIGN
2885,TLS handshake completed successfully,0.898114,True,False,True,3.123586,False,False,0.834825,0,BENIGN
2886,Connection established to downstream service,0.890392,True,False,True,2.457503,False,False,0.91565,0,BENIGN
2887,Namespace policy check passed,0.861895,True,False,True,3.289439,False,False,0.874065,0,BENIGN
2888,TLS handshake completed successfully,0.836923,True,False,True,2.31235,False,False,0.781104,0,BENIGN
2889,Service routing policy applied,0.575693,False,False,True,6.13928,False,True,0.556393,1,STEALTH_ATTACK
2890,Unauthorized API access attempt blocked at gateway,0.0,False,True,True,28.072548,True,True,0.139571,1,OBVIOUS_ATTACK
2891,Request processed in 23ms,0.744355,False,False,True,1.99664,False,False,0.729221,0,BENIGN
2892,Token validated for service request,0.453123,True,True,False,8.088556,False,True,0.530253,1,STEALTH_ATTACK
2893,Cache hit for request id 8821,0.92848,True,False,True,1.66778,False,False,0.814666,0,BENIGN
2894,gRPC call to payment-service returned 200,0.916305,True,False,True,1.082432,False,False,0.793204,0,BENIGN
2895,Namespace policy check passed,0.896892,True,False,True,3.668333,False,False,0.847814,0,BENIGN
2896,ALERT: Privilege escalation attempt detected in container,0.062734,False,True,False,21.342439,True,True,0.145533,1,OBVIOUS_ATTACK
2897,TLS handshake completed successfully,0.895378,True,False,True,2.243338,False,False,0.866113,0,BENIGN
2898,User authentication completed for service account order-svc,0.857109,True,False,True,2.285498,False,False,0.853006,0,BENIGN
2899,Cache hit for request id 8821,0.850224,True,False,True,2.080112,False,False,0.841977,0,BENIGN
2900,ALERT: Privilege escalation attempt detected in container,0.166518,True,True,False,32.36548,True,True,0.20504,1,OBVIOUS_ATTACK
2901,Namespace policy check passed,0.79348,True,False,True,2.380796,False,False,0.874067,0,BENIGN
2902,Request forwarded to user-profile-service,0.864806,True,False,False,2.430154,False,False,0.790328,0,BENIGN
2903,Token validated for service account payment-svc,0.883,True,False,True,1.789732,False,False,0.828687,0,BENIGN
2904,Service mesh routing applied to request,0.752312,True,False,True,3.193883,False,False,0.899851,0,BENIGN
2905,Namespace policy check passed,0.843179,True,False,True,2.801587,False,False,0.703691,0,BENIGN
2906,Connection established to downstream service,0.799479,True,False,True,2.093258,False,False,0.86875,0,BENIGN
2907,Health check passed for pod user-profile-7f4d,0.886703,True,False,True,2.136362,False,False,0.814694,0,BENIGN
2908,Health check passed for pod user-profile-7f4d,0.995268,True,False,True,1.94865,False,False,0.75779,0,BENIGN
2909,Request processed in 23ms,0.833449,True,False,True,2.404304,False,False,0.877084,0,BENIGN
2910,Health check passed for pod user-profile-7f4d,0.807003,True,False,True,2.628015,False,False,0.865125,0,BENIGN
2911,TLS handshake completed successfully,0.895329,True,False,True,2.928821,False,False,0.834019,0,BENIGN
2912,TLS handshake completed successfully,0.921883,True,False,True,2.979662,False,False,0.871883,0,BENIGN
2913,Service request processed successfully,0.603483,False,True,False,6.973634,True,False,0.562078,1,STEALTH_ATTACK
2914,User authentication completed for service account order-svc,0.85761,True,False,True,2.972622,False,False,0.701365,0,BENIGN
2915,Connection established to downstream service,0.916929,True,False,True,1.683295,False,False,0.839207,0,BENIGN
2916,Request processed in 45ms,0.660038,True,True,False,6.871455,False,False,0.507294,1,STEALTH_ATTACK
2917,Rejected request: unknown service identity presented,0.162383,False,True,False,22.964601,True,True,0.179408,1,OBVIOUS_ATTACK
2918,Service health check passed,0.604871,False,False,False,6.205888,False,True,0.392576,1,STEALTH_ATTACK
2919,Request processed in 23ms,0.895375,True,False,True,3.512303,False,False,0.751999,0,BENIGN
2920,User authentication completed for service account order-svc,0.815108,True,False,True,2.657482,False,False,0.871098,0,BENIGN
2921,Metric exported to prometheus endpoint,0.801149,True,False,True,3.105814,False,False,0.832098,0,BENIGN
2922,Token validated for service account payment-svc,0.923295,True,False,True,2.928868,False,False,0.804717,0,BENIGN
2923,Metric exported to prometheus endpoint,0.876386,True,False,True,2.217757,False,False,0.838994,0,BENIGN
2924,Health check passed for pod user-profile-7f4d,0.856224,True,False,True,3.009728,False,False,0.800156,0,BENIGN
2925,gRPC call to payment-service returned 200,0.890766,True,False,True,2.913012,False,False,0.98001,0,BENIGN
2926,Cache hit for request id 8821,0.886946,True,False,True,1.93029,False,False,0.805554,0,BENIGN
2927,Health check passed for pod user-profile-7f4d,0.880307,False,False,True,1.866179,False,False,0.801156,0,BENIGN
2928,Service request processed successfully,0.458851,False,True,True,6.599926,False,False,0.539812,1,STEALTH_ATTACK
2929,Namespace policy check passed,0.863065,True,False,True,1.630838,False,False,0.844376,0,BENIGN
2930,Rejected request: unknown service identity presented,0.155103,False,True,False,26.822694,True,False,0.089283,1,OBVIOUS_ATTACK
2931,Service mesh routing applied to request,0.843694,True,False,True,2.095296,False,False,0.786933,0,BENIGN
2932,Request forwarded to user-profile-service,0.872115,True,False,True,2.182256,False,False,0.857739,0,BENIGN
2933,Invalid JWT signature - authentication failed for service,0.236724,False,True,False,29.602305,True,True,0.115647,1,OBVIOUS_ATTACK
2934,Connection established to downstream service,0.893052,True,False,True,2.69801,False,False,0.840528,0,BENIGN
2935,Request routed to backend service,0.529572,True,False,True,4.985851,False,False,0.486206,1,STEALTH_ATTACK
2936,Database query executed in 12ms,0.875926,True,False,True,2.34998,False,False,0.980973,0,BENIGN
2937,Request processed in 23ms,0.835994,True,False,True,2.025998,False,False,0.759064,0,BENIGN
2938,Metric exported to prometheus endpoint,0.864122,True,False,True,2.065289,False,False,0.844728,0,BENIGN
2939,Database query executed in 12ms,0.700511,True,False,True,2.219771,True,False,0.664312,0,BENIGN
2940,Health check passed for pod user-profile-7f4d,0.76625,True,False,True,1.643094,False,False,0.886197,0,BENIGN
2941,Database query executed in 12ms,0.782182,True,False,True,2.151954,False,False,0.946108,0,BENIGN
2942,Health check passed for pod user-profile-7f4d,0.765353,True,False,True,3.76325,False,False,0.740506,0,BENIGN
2943,Database query executed in 12ms,0.787998,True,False,True,3.162657,False,False,0.80391,0,BENIGN
2944,Request forwarded to user-profile-service,0.810093,True,False,True,2.584282,False,False,0.610916,0,BENIGN
2945,Database query executed in 12ms,0.849828,True,False,True,1.691469,False,False,0.87085,0,BENIGN
2946,Service mesh routing applied to request,0.846082,True,False,True,1.253641,False,False,0.822799,0,BENIGN
2947,Service mesh routing applied to request,0.91057,True,False,True,0.588655,False,False,0.88501,0,BENIGN
2948,Health check passed for pod user-profile-7f4d,0.897543,True,False,True,1.591872,False,False,0.808241,0,BENIGN
2949,Token validated for service account payment-svc,0.792993,True,False,True,2.844069,False,False,0.941671,0,BENIGN
2950,Request processed in 23ms,0.852931,True,False,True,2.040852,False,False,0.782379,0,BENIGN
2951,Database query executed in 12ms,0.828772,True,False,True,0.710936,False,False,0.939541,0,BENIGN
2952,Cache hit for request id 8821,0.916783,True,False,True,2.056909,False,False,0.861902,0,BENIGN
2953,Token validated for service account payment-svc,0.947062,True,False,True,3.644334,False,False,0.748339,0,BENIGN
2954,Replay attack detected: token already consumed,0.126691,False,False,False,35.247032,True,True,0.052069,1,OBVIOUS_ATTACK
2955,Request processed in 23ms,0.937128,True,False,True,0.967066,False,False,0.773722,0,BENIGN
2956,Cache hit for request id 8821,0.895732,True,False,True,2.348341,False,False,0.928302,0,BENIGN
2957,Service request processed successfully,0.796541,True,False,True,3.276438,False,False,0.784127,0,BENIGN
2958,TLS handshake completed successfully,0.912884,True,False,True,3.543952,False,False,0.759425,0,BENIGN
2959,Metric exported to prometheus endpoint,0.820557,True,False,True,2.61733,False,False,0.77676,0,BENIGN
2960,User authentication completed for service account order-svc,0.878887,True,False,True,2.730158,False,False,0.974495,0,BENIGN
2961,Replay attack detected: token already consumed,0.283025,False,True,False,34.322072,True,True,0.201759,1,OBVIOUS_ATTACK
2962,Request processed in 23ms,0.839207,True,False,True,2.441397,False,False,0.872669,0,BENIGN
2963,Service mesh routing applied to request,0.894707,True,False,True,2.433938,False,False,0.946376,0,BENIGN
2964,Request processed in 23ms,0.801167,True,False,True,2.400752,False,False,0.708135,0,BENIGN
2965,Security policy violation: cross-boundary access rejected,0.060217,False,True,False,54.616011,True,True,0.088736,1,OBVIOUS_ATTACK
2966,Service request processed successfully,0.78732,True,False,True,3.28459,False,True,0.875219,0,BENIGN
2967,Invalid JWT signature - authentication failed for service,0.290309,False,True,False,32.617766,True,False,0.162184,1,OBVIOUS_ATTACK
2968,Health check passed for pod user-profile-7f4d,0.907609,True,False,True,2.533233,False,False,0.837763,0,BENIGN
2969,Security policy violation: cross-boundary access rejected,0.118057,False,True,False,16.934852,True,True,0.111647,1,OBVIOUS_ATTACK
2970,Token validated for service account payment-svc,1.0,True,False,True,1.886095,False,False,0.745356,0,BENIGN
2971,TLS handshake completed successfully,0.763376,True,False,True,2.765417,False,False,0.868068,0,BENIGN
2972,Metric exported to prometheus endpoint,0.959328,True,False,False,1.770049,False,False,0.823199,0,BENIGN
2973,Health check passed for pod user-profile-7f4d,0.948196,True,False,True,1.378519,False,False,0.949462,0,BENIGN
2974,Request processed in 23ms,0.92786,True,False,True,1.957042,False,False,0.892788,0,BENIGN
2975,Database query executed in 12ms,0.883031,True,False,True,2.981644,False,False,0.8636,0,BENIGN
2976,Service request processed successfully,1.0,True,False,True,2.048014,False,False,0.859625,0,BENIGN
2977,Request forwarded to user-profile-service,0.936184,True,False,True,1.643467,False,False,0.775098,0,BENIGN
2978,Namespace policy check passed,0.921824,True,False,True,1.860776,False,False,0.852769,0,BENIGN
2979,Service request processed successfully,0.511653,True,True,True,4.834023,True,False,0.497109,1,STEALTH_ATTACK
2980,Request forwarded to user-profile-service,0.81886,True,False,True,2.161853,False,False,0.897785,0,BENIGN
2981,Request processed in 23ms,0.838563,True,False,True,1.069345,False,False,0.77595,0,BENIGN
2982,Namespace policy check passed,1.0,True,False,True,2.063122,False,False,0.83882,0,BENIGN
2983,Token validated for service account payment-svc,0.842387,True,False,True,2.816003,False,False,0.790001,0,BENIGN
2984,Database query executed in 12ms,0.865437,True,False,True,2.0188,False,False,0.857748,0,BENIGN
2985,Unauthorized API access attempt blocked at gateway,0.130405,True,True,False,14.873701,True,True,0.14018,1,OBVIOUS_ATTACK
2986,TLS handshake completed successfully,0.818418,False,False,True,1.277714,False,False,0.816426,0,BENIGN
2987,Metric exported to prometheus endpoint,0.837994,True,False,True,2.231046,False,False,0.872034,0,BENIGN
2988,Database query executed in 12ms,0.76316,True,False,True,2.78874,False,False,0.930931,0,BENIGN
2989,gRPC call to payment-service returned 200,0.886232,True,False,True,1.827225,False,False,0.797516,0,BENIGN
2990,Request forwarded to user-profile-service,0.853947,False,False,True,1.228896,False,False,0.857943,0,BENIGN
2991,Request processed in 23ms,0.880667,True,False,True,3.709654,False,False,0.819227,0,BENIGN
2992,Service mesh routing applied to request,0.908277,True,False,True,2.69397,False,False,0.852663,0,BENIGN
2993,Connection established to downstream service,0.863097,True,False,True,2.81074,False,False,0.811257,0,BENIGN
2994,Request processed in 23ms,0.847628,True,False,True,3.122112,False,False,0.775802,0,BENIGN
2995,TLS handshake completed successfully,0.822054,True,False,True,2.804043,False,False,0.854238,0,BENIGN
2996,gRPC call to payment-service returned 200,0.840076,True,False,True,2.704677,False,False,0.894161,0,BENIGN
2997,Service request processed successfully,0.960057,True,False,True,2.035667,False,False,0.783143,0,BENIGN
2998,Security policy violation: cross-boundary access rejected,0.224935,True,True,False,33.166062,True,True,0.304197,1,OBVIOUS_ATTACK
2999,Database query executed in 12ms,0.795753,True,False,True,3.594475,False,False,0.906285,0,BENIGN
3000,Token validated for service request,0.637028,True,True,False,5.681934,False,False,0.548564,1,STEALTH_ATTACK
3001,Rejected request: unknown service identity presented,0.175744,False,True,False,37.062011,False,True,0.203603,1,OBVIOUS_ATTACK
3002,Request routed to backend service,0.5438,True,True,True,4.40488,True,False,0.512814,1,STEALTH_ATTACK
3003,Service identity mismatch detected - request blocked,0.065801,False,True,False,25.530662,False,True,0.075091,1,OBVIOUS_ATTACK
3004,gRPC call to payment-service returned 200,0.795014,True,False,True,3.289655,False,False,0.816706,0,BENIGN
3005,ALERT: Privilege escalation attempt detected in container,0.128925,False,True,False,21.154532,True,True,0.17086,1,OBVIOUS_ATTACK
3006,Request processed in 23ms,0.865403,True,False,True,2.644682,False,False,0.817723,0,BENIGN
3007,Service mesh routing applied to request,0.95559,True,False,True,1.916942,False,False,1.0,0,BENIGN
3008,User authentication completed for service account order-svc,0.733441,True,False,True,0.898608,False,False,0.949826,0,BENIGN
3009,Metric exported to prometheus endpoint,0.954723,True,False,True,4.456602,False,False,0.839045,0,BENIGN
3010,Cache hit for request id 8821,0.804852,True,False,True,3.194875,False,False,0.764916,0,BENIGN
3011,Metric exported to prometheus endpoint,0.834555,True,False,True,1.906202,False,False,0.803203,0,BENIGN
3012,User authentication completed for service account order-svc,0.943242,True,False,True,2.009322,False,False,0.842011,0,BENIGN
3013,Cache hit for request id 8821,0.779277,True,False,True,3.04493,False,False,0.755334,0,BENIGN
3014,Database query executed in 12ms,0.826061,True,False,True,4.002699,False,False,0.897884,0,BENIGN
3015,Health check passed for pod user-profile-7f4d,0.868413,True,False,True,3.472346,False,False,0.832485,0,BENIGN
3016,Metric exported to prometheus endpoint,0.991428,True,False,True,1.908101,False,False,0.790262,0,BENIGN
3017,Metric exported to prometheus endpoint,0.853373,True,False,True,2.562375,False,False,0.928395,0,BENIGN
3018,Database query executed in 12ms,0.888805,True,False,True,3.103979,False,False,0.866227,0,BENIGN
3019,Request routed to backend service,0.508455,True,False,False,4.587751,False,False,0.577652,1,STEALTH_ATTACK
3020,Request processed in 23ms,0.817116,True,False,True,3.009055,False,False,0.865082,0,BENIGN
3021,TLS handshake completed successfully,0.866635,True,False,True,1.929901,False,False,0.862441,0,BENIGN
3022,Service identity mismatch detected - request blocked,0.091479,False,True,False,45.238325,False,True,0.116994,1,OBVIOUS_ATTACK
3023,Token validated for service account payment-svc,0.70504,True,False,True,2.88243,False,False,0.729227,0,BENIGN
3024,Cache hit for request id 8821,0.887728,True,False,True,2.059423,False,False,0.758165,0,BENIGN
3025,Connection established to downstream service,0.835644,True,False,True,2.68165,False,False,0.824594,0,BENIGN
3026,Connection established to downstream service,0.868724,True,False,True,2.151366,False,False,0.794997,0,BENIGN
3027,UNAUTHORIZED: Token replay detected from unknown source,0.126933,False,True,False,24.737819,True,True,0.19396,1,OBVIOUS_ATTACK
3028,Request forwarded to user-profile-service,0.886173,True,False,True,1.478051,False,False,0.910961,0,BENIGN
3029,Security policy violation: cross-boundary access rejected,0.166892,False,True,False,33.423831,False,True,0.137756,1,OBVIOUS_ATTACK
3030,Health check passed for pod user-profile-7f4d,0.687496,True,False,True,2.479385,False,False,0.872806,0,BENIGN
3031,Service mesh routing applied to request,0.821563,True,False,True,2.649463,False,False,0.860041,0,BENIGN
3032,Connection established to downstream service,0.904056,False,False,True,2.153149,False,False,0.914458,0,BENIGN
3033,Service request processed successfully,0.88062,True,False,True,1.899562,False,False,0.760803,0,BENIGN
3034,Metric exported to prometheus endpoint,0.884115,True,False,False,2.944303,False,False,0.79099,0,BENIGN
3035,Authentication failure: invalid payload structure detected,0.178575,False,True,False,28.255921,True,True,0.219114,1,OBVIOUS_ATTACK
3036,Service request processed successfully,0.724268,False,False,True,2.924245,False,False,0.589089,0,BENIGN
3037,Health check passed for pod user-profile-7f4d,0.852403,True,False,True,2.558102,False,False,0.930793,0,BENIGN
3038,gRPC call to payment-service returned 200,0.73327,True,False,True,1.893842,False,False,0.849391,0,BENIGN
3039,Namespace policy check passed,0.874778,True,False,True,4.014123,False,False,0.666617,0,BENIGN
3040,Request processed in 23ms,0.934184,True,False,True,1.816262,False,False,0.853453,0,BENIGN
3041,gRPC call to payment-service returned 200,0.883642,True,False,True,3.108095,False,False,0.903809,0,BENIGN
3042,Cache hit for request id 8821,0.784504,True,False,True,1.087657,False,False,0.801526,0,BENIGN
3043,gRPC call to payment-service returned 200,0.802948,True,False,True,2.944759,False,False,0.687791,0,BENIGN
3044,Service request processed successfully,0.590967,True,False,True,3.824397,False,True,0.530305,1,STEALTH_ATTACK
3045,Service mesh routing applied to request,0.971375,True,False,True,3.037246,False,False,0.832504,0,BENIGN
3046,Service request processed successfully,0.632663,True,False,True,6.732531,True,False,0.534233,1,STEALTH_ATTACK
3047,UNAUTHORIZED: Token replay detected from unknown source,0.103724,True,True,False,25.615676,True,False,0.147811,1,OBVIOUS_ATTACK
3048,Health check passed for pod user-profile-7f4d,0.847517,True,False,False,3.308831,False,False,0.945672,0,BENIGN
3049,Namespace policy check passed,0.939453,True,False,True,2.667918,False,False,0.893874,0,BENIGN
3050,ALERT: Privilege escalation attempt detected in container,0.179419,False,True,False,23.850821,True,True,0.077219,1,OBVIOUS_ATTACK
3051,Connection established to downstream service,0.882955,True,False,True,2.209104,False,False,0.849617,0,BENIGN
3052,Namespace policy check passed,0.935395,True,False,True,3.055764,False,False,0.863222,0,BENIGN
3053,Service routing policy applied,0.53247,True,False,False,6.434452,False,True,0.484658,1,STEALTH_ATTACK
3054,Service request processed successfully,0.882229,True,False,True,3.638199,True,False,0.894835,0,BENIGN
3055,Database query executed in 12ms,0.822398,True,False,True,2.788357,False,False,0.822723,0,BENIGN
3056,Request forwarded to user-profile-service,0.808832,True,False,True,2.654149,False,False,0.893491,0,BENIGN
3057,Cache miss - fetching from upstream,0.585643,True,False,False,6.574755,True,False,0.399101,1,STEALTH_ATTACK
3058,Service mesh routing applied to request,0.836532,True,False,True,2.989376,False,False,0.865873,0,BENIGN
3059,Request processed in 23ms,0.922936,True,False,True,3.833653,False,False,0.874331,0,BENIGN
3060,Replay attack detected: token already consumed,0.068367,False,True,False,25.929489,True,True,0.15371,1,OBVIOUS_ATTACK
3061,Token validated for service account payment-svc,0.788283,True,False,True,2.199861,False,False,0.973548,0,BENIGN
3062,Connection established to downstream service,0.740861,True,False,True,3.347863,False,False,0.770405,0,BENIGN
3063,Service mesh routing applied to request,0.857867,True,False,True,1.55843,False,False,0.957438,0,BENIGN
3064,Database query executed in 12ms,0.641032,True,False,True,2.702817,False,False,0.904258,0,BENIGN
3065,Request forwarded to user-profile-service,0.795352,True,False,True,3.495282,False,False,0.839486,0,BENIGN
3066,TLS handshake completed successfully,0.885994,True,False,True,2.238222,False,False,0.748886,0,BENIGN
3067,Authentication failure: invalid payload structure detected,0.269644,False,True,False,30.252044,True,True,0.192433,1,OBVIOUS_ATTACK
3068,Database query executed in 12ms,0.847806,True,False,True,1.793065,False,False,0.850148,0,BENIGN
3069,Cache hit for request id 8821,0.743663,True,False,True,2.814787,False,False,0.817035,0,BENIGN
3070,Request processed in 23ms,0.774279,True,False,True,3.425294,False,False,0.926234,0,BENIGN
3071,Database query executed in 12ms,0.782423,True,False,True,3.404132,False,False,0.788376,0,BENIGN
3072,Metric exported to prometheus endpoint,0.799623,True,False,True,3.538675,False,False,0.767284,0,BENIGN
3073,gRPC call to payment-service returned 200,0.749779,True,False,True,4.759334,False,False,0.852385,0,BENIGN
3074,API call completed with expected response,0.606372,True,True,False,6.364277,False,False,0.537906,1,STEALTH_ATTACK
3075,Token validated for service account payment-svc,0.780204,True,False,True,2.786766,False,False,0.774656,0,BENIGN
3076,Request processed in 23ms,0.821557,True,False,False,3.398742,False,False,0.87739,0,BENIGN
3077,User authentication completed for service account order-svc,0.87311,True,False,True,2.713345,False,False,0.814381,0,BENIGN
3078,Security policy violation: cross-boundary access rejected,0.208088,False,True,False,23.323524,True,True,0.131434,1,OBVIOUS_ATTACK
3079,Namespace policy check passed,0.845974,True,False,True,2.252857,False,False,0.7191,0,BENIGN
3080,Invalid JWT signature - authentication failed for service,0.38,False,False,False,31.181551,True,True,0.042287,1,OBVIOUS_ATTACK
3081,Service identity mismatch detected - request blocked,0.221903,False,True,False,31.204221,True,True,0.105975,1,OBVIOUS_ATTACK
3082,UNAUTHORIZED: Token replay detected from unknown source,0.171362,True,True,True,33.563133,True,True,0.135972,1,OBVIOUS_ATTACK
3083,User authentication completed for service account order-svc,0.910086,True,False,True,2.162402,False,False,0.874257,0,BENIGN
3084,Request forwarded to user-profile-service,0.937315,True,False,True,2.963066,False,False,0.886441,0,BENIGN
3085,gRPC call to payment-service returned 200,0.823657,True,False,True,2.133441,False,False,1.0,0,BENIGN
3086,TLS handshake completed successfully,0.823675,True,False,True,2.437068,False,False,0.696524,0,BENIGN
3087,Service request processed successfully,0.833531,True,False,True,2.223578,False,False,0.842095,0,BENIGN
3088,Security policy violation: cross-boundary access rejected,0.041402,True,True,False,20.751214,True,True,0.089248,1,OBVIOUS_ATTACK
3089,Metric exported to prometheus endpoint,0.880453,True,False,True,2.78708,False,False,0.90169,0,BENIGN
3090,Token validated for service account payment-svc,0.811072,True,False,True,1.799526,False,False,0.786685,0,BENIGN
3091,Request processed in 23ms,0.963413,True,False,True,1.242884,False,False,0.749705,0,BENIGN
3092,Token validated for service account payment-svc,0.682777,True,False,True,2.506002,False,False,0.813451,0,BENIGN
3093,Request processed in 23ms,0.878494,True,False,True,2.669313,False,False,0.950814,0,BENIGN
3094,Request processed in 23ms,0.84842,True,False,True,2.696867,False,False,0.77384,0,BENIGN
3095,Request forwarded to user-profile-service,0.902221,True,False,True,1.850017,False,False,0.870917,0,BENIGN
3096,Database query executed in 12ms,0.818981,True,False,True,1.647664,False,False,0.999287,0,BENIGN
3097,Request forwarded to user-profile-service,0.966523,True,False,True,3.546358,False,False,0.663109,0,BENIGN
3098,User authentication completed for service account order-svc,0.843544,True,False,True,2.821461,False,False,0.869362,0,BENIGN
3099,Namespace policy check passed,0.921357,True,False,True,3.461982,False,False,0.8522,0,BENIGN
3100,Metric exported to prometheus endpoint,0.732893,True,False,True,1.8956,False,False,0.772248,0,BENIGN
3101,TLS handshake completed successfully,0.826475,True,False,True,2.715044,False,False,0.853149,0,BENIGN
3102,Token validated for service account payment-svc,0.972082,True,False,True,2.824922,False,False,0.742843,0,BENIGN
